"","ID","Name","Age","Boarded","Position","Lifeboat","Body","Sex","Class","Group","Survived","Adult","cClass0","cClass1","cClass2","cClass3","cSex","cSurvived","cAdult"
"646",646,"Asplund, Master Filip Oscar",13,"S","3classPass","","0","m",3,"3class",0,"0",0,320,279,42,255,325,1245
"647",647,"Asplund, Master Clarence Gustaf Hugo",9,"S","3classPass","","0","m",3,"3class",0,"0",0,320,279,43,255,325,1246
"648",648,"Asplund, Master Carl Edgar",5,"S","3classPass","","0","m",3,"3class",0,"0",0,320,279,44,255,325,1247
"649",649,"Asplund, Miss Lillian Gertrud",5,"S","3classPass","15","0","f",3,"3class",1,"0",0,320,279,45,256,326,1248
"650",650,"Asplund, Master Edvin Rojj Felix",3,"S","3classPass","15","0","m",3,"3class",1,"0",0,320,279,46,256,327,1249
"651",651,"Asplund, Mr. Johan Charles",23,"S","3classPass","13","0","m",3,"3class",1,"1",0,320,279,47,256,328,1251
"652",652,"Assaf, Mrs. Mariyam (née Khalil)",45,"C","3classPass","C","0","f",3,"3class",1,"1",0,320,279,48,257,329,1253
"653",653,"Assam, Mr. Ali",23,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,49,257,329,1255
"654",654,"Attala, Mr. Sleiman",30,"C","3classPass","","0","m",3,"3class",0,"1",0,320,279,50,257,329,1257
"655",655,"Atta Allah, Miss Malakah",17,"C","3classPass","","0","m",3,"3class",0,"1",0,320,279,51,257,329,1259
"656",656,"Augustsson, Mr. Albert",23,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,52,257,329,1261
"657",657,"Ayyub Dahir, Miss Bannurah",15,"C","3classPass","C","0","f",3,"3class",1,"1",0,320,279,53,258,330,1263
"658",658,"Bakus, Mr. Raful",20,"C","3classPass","","0","m",3,"3class",0,"1",0,320,279,54,258,330,1265
"659",659,"Backström, Mr. Karl Alfred",32,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,55,258,330,1267
"660",660,"Backström, Mrs. Maria Mathilda (née Gustafsson)",33,"S","3classPass","D","0","f",3,"3class",1,"1",0,320,279,56,259,331,1269
"661",661,"Badman, Miss Emily Louisa",18,"S","3classPass","C","0","f",3,"3class",1,"1",0,320,279,57,260,332,1271
"662",662,"Badt, Mr. Mohamed",40,"C","3classPass","","0","m",3,"3class",0,"1",0,320,279,58,260,332,1273
"663",663,"Baki?, Mr. Kerim",26,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,59,260,332,1275
"664",664,"Banski, Mrs. Mara (née Osman)",31,"S","3classPass","?","0","f",3,"3class",1,"1",0,320,279,60,261,333,1277
"665",665,"Baqlini, Mrs. Mariyam Latifa (née Qurban)",24,"C","3classPass","C","0","f",3,"3class",1,"1",0,320,279,61,262,334,1279
"666",666,"Baqlini, Miss Mariya Katarin",5,"C","3classPass","","0","f",3,"3class",0,"0",0,320,279,62,263,334,1280
"667",667,"Baqlini, Miss Eujini",4,"C","3classPass","","0","f",3,"3class",0,"0",0,320,279,63,264,334,1281
"669",669,"Barbarah, Mrs. Katarin Dawud",45,"C","3classPass","","0","f",3,"3class",0,"1",0,320,279,64,265,334,1283
"670",670,"Barbarah, Miss Saidah",18,"C","3classPass","","0","f",3,"3class",0,"1",0,320,279,65,266,334,1285
"671",671,"Barry, Miss Julia",26,"Q","3classPass","","0","f",3,"3class",0,"1",0,320,279,66,267,334,1287
"672",672,"Barton, Mr. David John",22,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,67,267,334,1289
"673",673,"Beavan, Mr. William Thomas",18,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,68,267,334,1291
"674",674,"Bengtsson, Mr. Johan Viktor",26,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,69,267,334,1293
"675",675,"Berglund, Mr. Karl Ivar Sven",22,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,70,267,334,1295
"676",676,"Betros, Mr. Tannous",20,"C","3classPass","","0","m",3,"3class",0,"1",0,320,279,71,267,334,1297
"677",677,"Birkeland, Mr. Hans Martin Monsen",21,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,72,267,334,1299
"678",678,"Björklund, Mr. Ernst Herbert",18,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,73,267,334,1301
"679",679,"Bostandyeff, Mr. Guentcho",26,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,74,267,334,1303
"680",680,"Bourke, Mr. John",42,"Q","3classPass","","0","m",3,"3class",0,"1",0,320,279,75,267,334,1305
"681",681,"Bourke, Mrs. Catherine (née McHugh)",32,"Q","3classPass","","0","f",3,"3class",0,"1",0,320,279,76,268,334,1307
"682",682,"Bourke, Miss Mary",40,"Q","3classPass","","0","f",3,"3class",0,"1",0,320,279,77,269,334,1309
"683",683,"Bowen, Mr. David John ""Dai""",20,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,78,269,334,1311
"684",684,"Bradley, Miss Bridget Delia",22,"Q","3classPass","13","0","f",3,"3class",1,"1",0,320,279,79,270,335,1313
"685",685,"Braf, Miss Elin Ester Maria",20,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,80,270,335,1315
"686",686,"Braund, Mr. Lewis Richard",29,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,81,270,335,1317
"687",687,"Braund, Mr. Owen Harris",22,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,82,270,335,1319
"688",688,"Brobeck, Mr. Karl Rudolf",22,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,83,270,335,1321
"689",689,"Brocklebank, Mr. William Alfred",35,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,84,270,335,1323
"690",690,"Buckley, Mr. Daniel",21,"Q","3classPass","13","0","m",3,"3class",1,"1",0,320,279,85,270,336,1325
"691",691,"Buckley, Miss Catherine",22,"Q","3classPass","","1","f",3,"3class",0,"1",0,320,279,86,271,336,1327
"692",692,"Bulus, Mrs. Sultanah (née Rizq)",40,"C","3classPass","","0","f",3,"3class",0,"1",0,320,279,87,272,336,1329
"693",693,"Bulus, Master Akar",9,"C","3classPass","","0","m",3,"3class",0,"0",0,320,279,88,272,336,1330
"694",694,"Bulus, Miss Nur-al-Ayn",7,"C","3classPass","","0","f",3,"3class",0,"0",0,320,279,89,273,336,1331
"695",695,"Burke, Mr. Jeremiah",19,"Q","3classPass","","0","m",3,"3class",0,"1",0,320,279,90,273,336,1333
"696",696,"Burns, Miss Mary Delia",17,"Q","3classPass","","0","f",3,"3class",0,"1",0,320,279,91,274,336,1335
"697",697,"Butrus-Youssef, Mrs. Katarin (née Rizk)",24,"C","3classPass","C","0","f",3,"3class",1,"1",0,320,279,92,275,337,1337
"698",698,"Butrus-Youssef, Master Makhkhul",4,"C","3classPass","D","0","m",3,"3class",1,"0",0,320,279,93,275,338,1338
"699",699,"Butrus-Youssef, Miss Marianna",2,"C","3classPass","C","0","f",3,"3class",1,"0",0,320,279,94,276,339,1339
"700",700,"?a?i?, Mr. Jego Grga",18,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,95,276,339,1341
"701",701,"?a?i?, Mr. Luka",38,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,96,276,339,1343
"702",702,"?a?i?, Miss Marija",30,"S","3classPass","","0","f",3,"3class",0,"1",0,320,279,97,277,339,1345
"703",703,"?a?i?, Miss Manda",21,"S","3classPass","","0","f",3,"3class",0,"1",0,320,279,98,278,339,1347
"704",704,"?ali?, Mr. Jovo",17,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,99,278,339,1349
"705",705,"?ali?, Mr. Petar",17,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,100,278,339,1351
"706",706,"Canavan, Miss Mary",22,"Q","3classPass","","0","f",3,"3class",0,"1",0,320,279,101,279,339,1353
"707",707,"Canavan, Mr. Patrick ""Peter""",21,"Q","3classPass","","0","m",3,"3class",0,"1",0,320,279,102,279,339,1355
"708",708,"Cann, Mr. Ernest Charles",21,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,103,279,339,1357
"709",709,"Caram, Mr. Joseph",28,"C","3classPass","","1","m",3,"3class",0,"1",0,320,279,104,279,339,1359
"710",710,"Caram, Mrs. Maria (née Elias)",18,"C","3classPass","","0","f",3,"3class",0,"1",0,320,279,105,280,339,1361
"711",711,"Carlsson, Mr. Carl Robert",24,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,106,280,339,1363
"712",712,"Carlsson, Mr. August Sigfrid",24,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,107,280,339,1365
"713",713,"Carr, Miss Jane",47,"Q","3classPass","","0","f",3,"3class",0,"1",0,320,279,108,281,339,1367
"714",714,"Carver, Mr. Alfred John",28,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,109,281,339,1369
"715",715,"Celotti, Mr. Francesco",24,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,110,281,339,1371
"716",716,"Chang, Mr. Chip",32,"S","3classPass","C","0","m",3,"3class",1,"1",0,320,279,111,281,340,1373
"717",717,"Charters, Mr. David",28,"Q","3classPass","","0","m",3,"3class",0,"1",0,320,279,112,281,340,1375
"718",718,"Cheong, Mr. Foo",32,"S","3classPass","C","0","m",3,"3class",1,"1",0,320,279,113,281,341,1377
"719",719,"Christmann, Mr. Emil",29,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,114,281,341,1379
"720",720,"Chronopoulos, Mr. Apostolos",26,"C","3classPass","","0","m",3,"3class",0,"1",0,320,279,115,281,341,1381
"721",721,"Chronopoulos, Mr. Dimitrios",18,"C","3classPass","","0","m",3,"3class",0,"1",0,320,279,116,281,341,1383
"722",722,"Coelho, Mr. Domingos Fernandes",20,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,117,281,341,1385
"723",723,"Cohen, Mr. Gershon ""Gus""",18,"S","3classPass","12","0","m",3,"3class",1,"1",0,320,279,118,281,342,1387
"724",724,"Colbert, Mr. Patrick",24,"Q","3classPass","","0","m",3,"3class",0,"1",0,320,279,119,281,342,1389
"725",725,"Coleff, Mr. Fotio",24,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,120,281,342,1391
"726",726,"Coltcheff, Mr. Peju",36,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,121,281,342,1393
"727",727,"Conlon, Mr. Thomas Henry",31,"Q","3classPass","","0","m",3,"3class",0,"1",0,320,279,122,281,342,1395
"728",728,"Connaghton, Mr. Michael",31,"Q","3classPass","","0","m",3,"3class",0,"1",0,320,279,123,281,342,1397
"729",729,"Connolly, Miss Catherine ""Kate""",35,"Q","3classPass","","0","f",3,"3class",0,"1",0,320,279,124,282,342,1399
"730",730,"Connolly, Miss Katherine ""Kate""",22,"Q","3classPass","13","0","f",3,"3class",1,"1",0,320,279,125,283,343,1401
"731",731,"Connors, Mr. Patrick John",61,"Q","3classPass","","1","m",3,"3class",0,"1",0,320,279,126,283,343,1403
"732",732,"Cook, Mr. Jacob",43,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,127,283,343,1405
"733",733,"(Kukk, Mr. Jakob?)",43,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,128,283,343,1407
"734",734,"?or, Mr. Bartol",35,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,129,283,343,1409
"735",735,"?or, Mr. Ivan",27,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,130,283,343,1411
"736",736,"?or, Mr. Liudevit",19,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,131,283,343,1413
"737",737,"Corn, Mr. Henry ""Harry""",30,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,132,283,343,1415
"738",738,"Corr, Miss Helen",16,"Q","3classPass","16","0","f",3,"3class",1,"1",0,320,279,133,284,344,1417
"739",739,"Coutts, Mrs. Mary Winnie (née Trainer)",36,"S","3classPass","2","0","f",3,"3class",1,"1",0,320,279,134,285,345,1419
"740",740,"Coutts, Master William Loch ""Willie""",9,"S","3classPass","2","0","m",3,"3class",1,"0",0,320,279,135,285,346,1420
"741",741,"Coutts, Master Neville Leslie",3,"S","3classPass","2","0","m",3,"3class",1,"0",0,320,279,136,285,347,1421
"742",742,"Coxon, Mr. Daniel",59,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,137,285,347,1423
"743",743,"Crease, Mr. Ernest James",19,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,138,285,347,1425
"744",744,"Cribb, Mr. John Hatfield",44,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,139,285,347,1427
"745",745,"Cribb, Miss Laura Mae",16,"S","3classPass","12","0","f",3,"3class",1,"1",0,320,279,140,286,348,1429
"746",746,"?ulumovi?, Mr. Jeso",17,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,141,286,348,1431
"747",747,"Dahir, Mr. Tannous",28,"C","3classPass","","0","m",3,"3class",0,"1",0,320,279,142,286,348,1433
"748",748,"Dahl, Mr. Charles Edwart",45,"S","3classPass","15","0","m",3,"3class",1,"1",0,320,279,143,286,349,1435
"749",749,"Dahlberg, Miss Gerda Ulrika",22,"S","3classPass","","0","f",3,"3class",0,"1",0,320,279,144,287,349,1437
"750",750,"Daki?, Mr. Branko",19,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,145,287,349,1439
"751",751,"Daly, Miss Margaret ""Maggie""",30,"Q","3classPass","15","0","f",3,"3class",1,"1",0,320,279,146,288,350,1441
"752",752,"Daly, Mr. Eugene Patrick",29,"Q","3classPass","B","0","m",3,"3class",1,"1",0,320,279,147,288,351,1443
"753",753,"Danbom, Mr. Ernst Gilbert",34,"S","3classPass","","1","m",3,"3class",0,"1",0,320,279,148,288,351,1445
"754",754,"Danbom, Mrs. Anna Sigrid Maria (née Brogren)",28,"S","3classPass","","0","f",3,"3class",0,"1",0,320,279,149,289,351,1447
"756",756,"Danoff, Mr. Yoto",27,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,150,289,351,1449
"757",757,"Dantcheff, Mr. Ristju",25,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,151,289,351,1451
"758",758,"Davies, Mr. Evan",22,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,152,289,351,1453
"759",759,"Davies, Mr. Alfred John",24,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,153,289,351,1455
"760",760,"Davies, Mr. John Samuel",21,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,154,289,351,1457
"761",761,"Davies, Mr. Joseph",17,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,155,289,351,1459
"762",762,"Davison, Mr. Thomas Henry ""Harry""",32,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,156,289,351,1461
"763",763,"Davison, Mrs. Mary Elizabeth",34,"S","3classPass","16","0","f",3,"3class",1,"1",0,320,279,157,290,352,1463
"764",764,"De Messemaeker, Mr. Guillaume Joseph",36,"S","3classPass","15","0","m",3,"3class",1,"1",0,320,279,158,290,353,1465
"765",765,"De Messemaeker, Mrs. Anna (née de Becker)",36,"S","3classPass","13","0","f",3,"3class",1,"1",0,320,279,159,291,354,1467
"766",766,"de Mulder, Mr. Theodoor",36,"S","3classPass","11","0","m",3,"3class",1,"1",0,320,279,160,291,355,1469
"767",767,"de Pelsmaeker, Mr. Alfons",16,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,161,291,355,1471
"768",768,"Dean, Mr. Bertram Frank",25,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,162,291,355,1473
"769",769,"Dean, Mrs. Eva Georgetta (née Light)",32,"S","3classPass","10","0","f",3,"3class",1,"1",0,320,279,163,292,356,1475
"770",770,"Dean, Master Bertram Vere",1,"S","3classPass","","0","m",3,"3class",0,"0",0,320,279,164,292,356,1476
"772",772,"Delali?, Mr. Redjo",25,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,165,292,356,1478
"773",773,"Denkoff, Mr. Mitto",30,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,166,292,356,1480
"774",774,"Dennis, Mr. William",26,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,167,292,356,1482
"775",775,"Dennis, Mr. Samuel",22,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,168,292,356,1484
"776",776,"Devaney, Miss Margaret Delia",19,"Q","3classPass","C","0","f",3,"3class",1,"1",0,320,279,169,293,357,1486
"777",777,"Dika, Mr. Mirko",17,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,170,293,357,1488
"778",778,"Dimi?, Mr. Jovan",42,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,171,293,357,1490
"779",779,"Dintcheff, Mr. Valtcho",43,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,172,293,357,1492
"780",780,"Donohoe, Miss Bridget",21,"Q","3classPass","","0","f",3,"3class",0,"1",0,320,279,173,294,357,1494
"781",781,"Dooley, Mr. Patrick J.",43,"Q","3classPass","","0","m",3,"3class",0,"1",0,320,279,174,294,357,1496
"782",782,"Dorking, Mr. Edward Arthur",18,"S","3classPass","B","0","m",3,"3class",1,"1",0,320,279,175,294,358,1498
"783",783,"Doherty, Mr. William John (aka ""James Moran"")",22,"Q","3classPass","","0","m",3,"3class",0,"1",0,320,279,176,294,358,1500
"784",784,"Dowdell, Miss Elizabeth",31,"S","3classPass","13","0","f",3,"3class",1,"1",0,320,279,177,295,359,1502
"785",785,"Doyle, Miss Elizabeth",24,"Q","3classPass","","0","f",3,"3class",0,"1",0,320,279,178,296,359,1504
"786",786,"Draženovi?, Mr. Jozef",33,"C","3classPass","","1","m",3,"3class",0,"1",0,320,279,179,296,359,1506
"787",787,"Dropkin, Miss Jennie",24,"S","3classPass","13","0","f",3,"3class",1,"1",0,320,279,180,297,360,1508
"788",788,"Duquemin, Mr. Joseph Pierre",19,"S","3classPass","D","0","m",3,"3class",1,"1",0,320,279,181,297,361,1510
"789",789,"Dwan, Mr. Frank",65,"Q","3classPass","","0","m",3,"3class",0,"1",0,320,279,182,297,361,1512
"790",790,"Dyker, Mr. Adolf Fredrik",23,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,183,297,361,1514
"791",791,"Dyker, Mrs. Anna Elisabeth Judith (née Andersson)",22,"S","3classPass","16","0","f",3,"3class",1,"1",0,320,279,184,298,362,1516
"792",792,"Edvardsson, Mr. Gustaf Hjalmar",18,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,185,298,362,1518
"793",793,"Eklund, Mr. Hans Linus",16,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,186,298,362,1520
"794",794,"Ekström, Mr. Johan",45,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,187,298,362,1522
"795",795,"Elias, Mr. Dibo",29,"C","3classPass","","0","m",3,"3class",0,"1",0,320,279,188,298,362,1524
"796",796,"Elias, Mr. Joseph Jr.",15,"C","3classPass","","0","m",3,"3class",0,"1",0,320,279,189,298,362,1526
"797",797,"Elias Nasrallah, Mr. Tannous",17,"C","3classPass","","0","m",3,"3class",0,"1",0,320,279,190,298,362,1528
"798",798,"Elsbury, Mr. William James",47,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,191,298,362,1530
"799",799,"Emanuel, Miss Virginia Ethel",6,"S","3classPass","13","0","f",3,"3class",1,"0",0,320,279,192,299,363,1531
"800",800,"Estanislau, Mr. Manuel Gonçalves",37,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,193,299,363,1533
"801",801,"Everett, Mr. Thomas James",39,"S","3classPass","","1","m",3,"3class",0,"1",0,320,279,194,299,363,1535
"802",802,"Fardon, Mr. Charles R.(alias Charles Franklin)",38,"C","3classPass","","0","m",3,"3class",0,"1",0,320,279,195,299,363,1537
"803",803,"Farrell, Mr. James ""Jim""",25,"Q","3classPass","","1","m",3,"3class",0,"1",0,320,279,196,299,363,1539
"804",804,"Finoli, Mr. Luigi",34,"S","3classPass","15","0","m",3,"3class",1,"1",0,320,279,197,299,364,1541
"805",805,"Fischer, Mr. Eberhard Thelander",18,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,198,299,364,1543
"806",806,"Fleming, Miss Honora ""Nora""",22,"Q","3classPass","","0","f",3,"3class",0,"1",0,320,279,199,300,364,1545
"807",807,"Flynn, Mr. James",28,"Q","3classPass","","0","m",3,"3class",0,"1",0,320,279,200,300,364,1547
"808",808,"Flynn, Mr. John",42,"Q","3classPass","","0","m",3,"3class",0,"1",0,320,279,201,300,364,1549
"809",809,"Foley, Mr. Joseph",19,"Q","3classPass","","0","m",3,"3class",0,"1",0,320,279,202,300,364,1551
"810",810,"Foley, Mr. William",20,"Q","3classPass","","0","m",3,"3class",0,"1",0,320,279,203,300,364,1553
"811",811,"Ford, Mr. Arthur",22,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,204,300,364,1555
"812",812,"Ford, Mrs. Margaret Ann (née Watson)",48,"S","3classPass","","0","f",3,"3class",0,"1",0,320,279,205,301,364,1557
"813",813,"Ford, Miss Dollina Margaret",20,"S","3classPass","","0","f",3,"3class",0,"1",0,320,279,206,302,364,1559
"814",814,"Ford, Mr. Edward Watson",18,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,207,302,364,1561
"815",815,"Ford, Mr. William Neal Thomas",16,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,208,302,364,1563
"816",816,"Ford, Miss Robina Maggie",7,"S","3classPass","","0","f",3,"3class",0,"0",0,320,279,209,303,364,1564
"817",817,"Fox, Mr. Patrick",28,"Q","3classPass","","0","m",3,"3class",0,"1",0,320,279,210,303,364,1566
"818",818,"Gallagher, Mr. Martin",29,"Q","3classPass","","0","m",3,"3class",0,"1",0,320,279,211,303,364,1568
"819",819,"Garfirth, Mr. John",21,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,212,303,364,1570
"820",820,"Gerios Thamah, Mr. Assaf",21,"C","3classPass","","0","m",3,"3class",0,"1",0,320,279,213,303,364,1572
"821",821,"Gheorgheff, Mr. Stanio",25,"C","3classPass","","0","m",3,"3class",0,"1",0,320,279,214,303,364,1574
"822",822,"Gilinski, Mr. Eliezer",22,"S","3classPass","","1","m",3,"3class",0,"1",0,320,279,215,303,364,1576
"823",823,"Gilnagh, Miss Mary Katherine ""Katie""",17,"Q","3classPass","16","0","f",3,"3class",1,"1",0,320,279,216,304,365,1578
"824",824,"Glynn, Miss Mary Agatha",19,"Q","3classPass","13","0","f",3,"3class",1,"1",0,320,279,217,305,366,1580
"825",825,"Goldsmith, Mr. Frank John",33,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,218,305,366,1582
"826",826,"Goldsmith, Mrs. Emily Alice (née Brown)",31,"S","3classPass","C","0","f",3,"3class",1,"1",0,320,279,219,306,367,1584
"827",827,"Goldsmith, Master Frank John William",9,"S","3classPass","C","0","m",3,"3class",1,"0",0,320,279,220,306,368,1585
"828",828,"Goldsmith, Mr. Nathan",41,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,221,306,368,1587
"829",829,"Goodwin, Mr. Frederick Joseph",42,"S","3classPass","","0","m",3,"3class",0,"1",0,320,279,222,306,368,1589
"830",830,"Goodwin, Mrs. Augusta (née Tyler)",43,"S","3classPass","","0","f",3,"3class",0,"1",0,320,279,223,307,368,1591
"831",831,"Goodwin, Miss Lillian Amy",16,"S","3classPass","","0","f",3,"3class",0,"1",0,320,279,224,308,368,1593
